"","X","Name","Location","Cuisine","Longitude","Latitude","Award","Explanation","Min Price","Max Price","Country"
"2062",1813,"Bell's","Los Alamos","French, Californian",-120.279387,34.7440264,"1 MICHELIN Star","Very good cooking in its category",50,50,"United States"
"2063",1817,"Bistro Na’s","Temple City","Chinese, Beijing Cuisine",-118.0712093,34.1048803,"1 MICHELIN Star","Very good cooking in its category",50,300,"United States"
"2064",1982,"Claro","New York","Mexican",-73.98615,40.677395,"1 MICHELIN Star","Very good cooking in its category",50,50,"United States"
"2065",2000,"Oxomoco","New York","Mexican, Contemporary",-73.9555039,40.7300224,"1 MICHELIN Star","Very good cooking in its category",50,75,"United States"
"2066",2020,"Jeju Noodle Bar","New York","Korean",-74.00744,40.732952,"1 MICHELIN Star","Very good cooking in its category",50,50,"United States"
"2067",2043,"The Dabney","Washington","American",-77.0245936,38.9062921,"1 MICHELIN Star","Very good cooking in its category",50,50,"United States"
"2068",2044,"Tail Up Goat","Washington","Contemporary",-77.0428198,38.9232785,"1 MICHELIN Star","Very good cooking in its category",50,50,"United States"
"2069",3977,"Baran's 2239","Hermosa Beach","Californian",-118.391235,33.85868,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2070",3978,"Orchard City Kitchen","Campbell","International, Fusion",-121.93434,37.28828,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2071",3984,"Range Life","Livermore","Californian",-121.76999,37.683384,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2072",3985,"Tony's Seafood","Marshall","Seafood",-122.8830959,38.1468731,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2073",3989,"Village Sake","Fairfax","Japanese",-122.58903,37.986614,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2074",3997,"FolkTable","Sonoma","Californian",-122.4578989,38.2277792,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2075",4000,"Pig in a Pickle","Corte Madera","Barbecue",-122.51801,37.92731,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2076",4001,"Sichuan Impression","Alhambra","Chinese, Sichuan",-118.14449,34.077282,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2077",4002,"Lunasia Dim Sum House","Alhambra","Chinese, Dim Sum",-118.13225,34.09258,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2078",4007,"Ciccio","Yountville","Italian, Pizza",-122.36687,38.406544,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2079",4008,"La Calenda","Yountville","Mexican",-122.36098,38.401863,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2080",4012,"Chalkboard","Healdsburg","American",-122.871574,38.611946,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2081",4015,"Comal","Berkeley","Mexican",-122.26835,37.871647,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2082",4016,"Great China","Berkeley","Chinese",-122.26616,37.867756,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2083",4017,"Insalata's","San Anselmo","Mediterranean Cuisine",-122.56138,37.97308,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2084",4018,"Stockhome","Petaluma","Scandinavian",-122.6427194,38.2333616,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2085",4019,"Glen Ellen Star","Glen Ellen","Californian, Pizza",-122.5245,38.36429,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2086",4026,"Kettner Exchange","San Diego","Contemporary, American Contemporary",-117.1697261,32.7253114,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2087",4027,"Morning Glory","San Diego","American",-117.1681432,32.7231471,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2088",4028,"Cucina Urbana","San Diego","Italian",-117.160145,32.7312497,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2089",4030,"Solare","San Diego","Italian, Tuscan",-117.213925,32.737253,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2090",4033,"Millennium","Oakland","Vegan",-122.252075,37.847427,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2091",4037,"Wood Tavern","Oakland","American",-122.25265,37.85076,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2092",4040,"FOB Kitchen","Oakland","Filipino, Contemporary",-122.2628885,37.837746,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2093",4042,"Mesa Verde","Santa Barbara","Vegan, Mexican",-119.7224482,34.4015115,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2094",4043,"Sama Sama Kitchen","Santa Barbara","Asian",-119.7045301,34.4236674,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2095",4050,"Tūmbi","Santa Monica","Indian, Contemporary",-118.4976517,34.014547,"Bib Gourmand","Good food at moderate prices",50,55,"United States"
"2096",4052,"Fishwives","Pasadena","Seafood",-118.1504096,34.1471318,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2097",4055,"Mercado Los Angeles","Los Angeles","Mexican, Regional Cuisine",-118.3620774,34.0714628,"Bib Gourmand","Good food at moderate prices",50,60,"United States"
"2098",4056,"Meals by Genet","Los Angeles","Ethiopian",-118.3646751,34.0567097,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2099",4057,"Holbox","Los Angeles","Mexican, Seafood",-118.27802,34.017384,"Bib Gourmand","Good food at moderate prices",50,75,"United States"
"2100",4062,"Jon & Vinny’s","Los Angeles","Italian",-118.3612687,34.0786428,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2101",4063,"Mi Lindo Nayrit Mariscos","Los Angeles","Seafood, Mexican",-118.256516,33.9746604,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2102",4064,"Kismet","Los Angeles","Middle Eastern",-118.2907005,34.1002978,"Bib Gourmand","Good food at moderate prices",50,60,"United States"
"2103",4068,"Pizzeria Mozza","Los Angeles","Pizza, Italian",-118.3387599,34.0830906,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2104",4069,"Son of a Gun","Los Angeles","Seafood",-118.3724711,34.0727791,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2105",4071,"Father’s Office","Los Angeles","Gastropub",-118.38468,34.03052,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2106",4074,"Pizzana","Los Angeles","Italian, Pizza",-118.46568,34.053474,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2107",4075,"Jitlada","Los Angeles","Thai",-118.3041058,34.0985581,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2108",4079,"Adana Restaurant","Glendale","Middle Eastern",-118.29869,34.173664,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2109",4080,"Z & Y","San Francisco","Chinese, Sichuan",-122.4060049,37.7960493,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2110",4081,"Nopalito","San Francisco","Mexican, Californian",-122.4388555,37.7732695,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2111",4082,"Del Popolo","San Francisco","Pizza, Californian",-122.41141,37.789772,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2112",4086,"Flores","San Francisco","Mexican, Regional Cuisine",-122.4326948,37.7975502,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2113",4087,"Okane","San Francisco","Japanese, Izakaya",-122.403015,37.770634,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2114",4099,"Canon","Sacramento","Contemporary",-121.4650099,38.5639044,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2115",4100,"Frank Fat’s","Sacramento","Chinese",-121.4968009,38.5785995,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2116",4113,"Allegrine","Stockholm","French",18.0606728,59.3391156,"Bib Gourmand","Good food at moderate prices",50,50,"Sweden"
"2117",4166,"zero otto nove","New York","Italian, Campanian",-73.8882875,40.8549046,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2118",4167,"Xixa","New York","Mexican, Contemporary",-73.95857,40.710365,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2119",4171,"Vinum","New York","Italian",-74.074715,40.624893,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2120",4172,"Via Vai","New York","Italian",-73.9127312,40.7743579,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2121",4173,"Van Đa","New York","Vietnamese, Modern Cuisine",-73.9828147,40.7233393,"Bib Gourmand","Good food at moderate prices",50,55,"United States"
"2122",4174,"Una Pizza Napoletana","New York","Pizza",-73.988464,40.721645,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2123",4177,"Tredici Social","Bronxville","American, Italian",-73.8343981,40.9404952,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2124",4178,"Tra Di Noi","New York","Italian, Italian-American",-73.8867319,40.855078,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2125",4180,"Tomiño","New York","Spanish",-73.9970594,40.7192874,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2126",4182,"Thai Diner","New York","Thai, Fusion",-73.9957134,40.7207604,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2127",4183,"Tanoreen","New York","Middle Eastern",-74.02772,40.6309,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2128",4185,"Speedy Romeo","New York","Pizza",-73.959801,40.6874812,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2129",4186,"Southern Table","Pleasantville","Southern, American",-73.7914087,41.1320052,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2130",4187,"Somtum Der","New York","Thai",-73.98434,40.725124,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2131",4192,"Saint Julivert Fisherie","New York","Seafood",-73.995614,40.6878747,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2132",4193,"Russ & Daughters Cafe","New York","Deli",-73.9895477,40.7195313,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2133",4194,"Runner & Stone","New York","Contemporary",-73.98619,40.677254,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2134",4196,"Rubirosa","New York","Italian, Italian-American",-73.9962,40.722725,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2135",4197,"Roberta's","New York","Pizza",-73.93411,40.70503,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2136",4199,"Rafele Rye","Rye","Italian, Italian-American",-73.6841905,40.9824806,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2137",4201,"Purple Yam","New York","Filipino, Asian",-73.96565,40.64047,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2138",4202,"Prune","New York","Contemporary",-73.98921,40.72381,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2139",4210,"Momofuku Noodle Bar","New York","Asian",-73.98442,40.72922,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2140",4211,"Miss Mamie's Spoonbread Too","New York","Southern, American",-73.9607087,40.8015558,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2141",4217,"Mao Mao","New York","Thai",-73.9334871,40.6958409,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2142",4218,"MáLà Project","New York","Chinese, Sichuan",-73.9854205,40.7272262,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2143",4219,"Maison Yaki","New York","Asian, French",-73.9690945,40.6774477,"Bib Gourmand","Good food at moderate prices",50,55,"United States"
"2144",4220,"Luzzo's","New York","Pizza",-73.98349,40.7305,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2145",4221,"Llama Inn","New York","Peruvian, Latin American",-73.9503574,40.716683,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2146",4227,"Kubeh","New York","Middle Eastern",-73.998116,40.73553,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2147",4234,"Hunan Bistro","New York","Chinese, Hunanese",-73.98802,40.7323,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2148",4235,"Hometown Bar-B-Que","New York","Barbecue",-74.016067,40.6748778,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2149",4236,"High Street on Hudson","New York","American",-74.005615,40.738815,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2150",4237,"Hao Noodle and Tea","New York","Chinese, Contemporary",-73.9998044,40.7334027,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2151",4239,"Haenyeo","New York","Korean, Korean Contemporary",-73.9814087,40.6751466,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2152",4241,"Glasserie","New York","Middle Eastern, Vegetarian",-73.95604,40.737694,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2153",4246,"Enzo’s of Williamsbridge","New York","Italian, Italian-American",-73.8542303,40.8541844,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2154",4247,"Enoteca Maria","New York","Italian",-74.077255,40.64187,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2155",4249,"Double Zero","New York","Vegan",-73.98962,40.726025,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2156",4250,"Don Antonio by Starita","New York","Pizza",-73.9866896,40.762607,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2157",4251,"DOMODOMO","New York","Japanese, Contemporary",-74.00166,40.727924,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2158",4252,"Dim Sum Go Go","New York","Chinese, Dim Sum",-73.9974181,40.7133818,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2159",4253,"Cotenna","New York","Italian",-74.00354,40.729053,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2160",4254,"Convivium Osteria","New York","Italian, Sardinian",-73.977394,40.68102,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2161",4260,"Cardamom","New York","Indian",-73.9212189,40.7442458,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2162",4262,"Café Alaia","Scarsdale","Italian, Italian-American",-73.8099321,40.9868746,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2163",4265,"Boro6 Wine Bar","Hastings-on-Hudson","Contemporary, Italian",-73.8824639,40.9950101,"Bib Gourmand","Good food at moderate prices",50,55,"United States"
"2164",4266,"Bolero","New York","Vietnamese, Contemporary",-73.9574056,40.718041,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2165",4267,"Bohemian Spirit","New York","Czech",-73.9568423,40.7691365,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2166",4270,"Bar Primi","New York","Italian",-73.99188,40.725666,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2167",4271,"Badageoni Georgian Kitchen","Mount Kisco","Central Asian, Regional Cuisine",-73.72809,41.2081435,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2168",4273,"Atla","New York","Mexican, Contemporary",-73.993827,40.727269,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2169",4274,"Ammazzacaffè","New York","Italian, Contemporary",-73.9450002,40.7115772,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2170",4275,"Amelie","New York","French, Country cooking",-73.97444,40.7888,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2171",4276,"Alley 41","New York","Chinese, Sichuan",-73.8276588,40.7591074,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2172",4279,"Virtue","Chicago","Southern, Regional Cuisine",-87.589292,41.7996257,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2173",4280,"The Purple Pig","Chicago","Mediterranean Cuisine",-87.6243468,41.8911348,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2174",4286,"Soulé","Chicago","Southern, Creole",-87.6759332,41.8959028,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2175",4292,"Ceres’ Table","Chicago","Italian",-87.644407,41.938784,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2176",4294,"Kai Zan","Chicago","Japanese, Izakaya",-87.6916691,41.8956472,"Bib Gourmand","Good food at moderate prices",50,70,"United States"
"2177",4296,"Proxi","Chicago","International, Asian",-87.6426342,41.8843969,"Bib Gourmand","Good food at moderate prices",50,65,"United States"
"2178",4297,"HaiSous","Chicago","Vietnamese",-87.6531795,41.8579542,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2179",4301,"Frontera Grill","Chicago","Mexican",-87.630914,41.890567,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2180",4303,"Funkenhausen","Chicago","Gastropub, Bavarian",-87.6701775,41.896091,"Bib Gourmand","Good food at moderate prices",50,60,"United States"
"2181",4304,"Sol de Mexico","Chicago","Mexican, Regional Cuisine",-87.74698,41.93575,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2182",4306,"GT Fish & Oyster","Chicago","Seafood",-87.63369,41.8918,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2183",4310,"Vajra","Chicago","Indian, Nepali",-87.6604832,41.8961304,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2184",4311,"mfk.","Chicago","Spanish, Basque",-87.6405573,41.9330403,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2185",4314,"Cabra","Chicago","Peruvian, Latin American",-87.648787,41.8858489,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2186",4315,"Mama Delia","Chicago","Spanish, Spanish Contemporary",-87.67082,41.90331,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2187",4316,"etta","Chicago","American, Italian-American",-87.6743282,41.9105864,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2188",4317,"The Duck Inn","Chicago","Gastropub, American Contemporary",-87.6601691,41.8446456,"Bib Gourmand","Good food at moderate prices",50,85,"United States"
"2189",4318,"Chilam Balam","Chicago","Mexican",-87.6441621,41.9372337,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2190",4319,"Marisol","Chicago","American, Contemporary",-87.62148,41.89749,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2191",4322,"Munno Pizzeria & Bistro","Chicago","Pizza, Italian",-87.6670278,41.9665836,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2192",4324,"Mi Tocaya","Chicago","Mexican",-87.6976607,41.9288424,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2193",4329,"Perilla","Chicago","Korean, American",-87.6443785,41.8891577,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2194",4330,"Pizzeria Bebu","Chicago","Pizza, American",-87.6509977,41.9092448,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2195",4331,"Cira","Chicago","Mediterranean Cuisine, American Contemporary",-87.6487548,41.8858942,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2196",4332,"Gilt Bar","Chicago","Gastropub",-87.6352819,41.889297,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2197",4334,"avec","Chicago","Mediterranean Cuisine, American Contemporary",-87.64343,41.88426,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2198",4335,"China Chilcano","Washington","Peruvian, South American",-77.02198,38.8954,"Bib Gourmand","Good food at moderate prices",50,65,"United States"
"2199",4336,"Thip Khao","Washington","Lao",-77.032845,38.932957,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2200",4337,"Fancy Radish","Washington","Vegan, Vegetarian",-76.997,38.900322,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2201",4338,"Oyamel","Washington","Mexican",-77.02183,38.89489,"Bib Gourmand","Good food at moderate prices",50,55,"United States"
"2202",4343,"Pearl Dive Oyster Palace","Washington","Southern",-77.03204,38.91176,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2203",4345,"Unconventional Diner","Washington","American",-77.02381,38.906124,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2204",4347,"Jaleo","Washington","Spanish",-77.02215,38.89605,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2205",4349,"Ivy MTP.City Smokehouse","Washington","Seafood, American",-76.98566,38.9144387,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2206",4350,"Laos in Town","Washington","South East Asian, Lao",-77.0021729,38.9026341,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2207",4353,"Sfoglina","Washington","Italian",-77.0644436,38.9466859,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2208",4355,"Kaliwa","Washington","Asian, South East Asian",-77.02449,38.878735,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2209",4356,"Cane","Washington","Caribbean, Regional Cuisine",-77.000327,38.9001399,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2210",4357,"Sababa","Washington","Mediterranean Cuisine",-77.05726,38.933838,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2211",4359,"The Red Hen","Washington","Italian",-77.01227,38.914898,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2212",4361,"Zaytinya","Washington","Mediterranean Cuisine",-77.0238266,38.8985405,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2213",4364,"Ottoman Taverna","Washington","Turkish",-77.01634,38.901665,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2214",4366,"Queen’s English","Washington","Chinese, Contemporary",-77.0284644,38.9321904,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2215",4368,"Makan","Washington","Malaysian",-77.0284184,38.9318821,"Bib Gourmand","Good food at moderate prices",50,50,"United States"
"2216",4370,"Karma Modern Indian","Washington","Indian, Contemporary",-77.0206,38.900967,"Bib Gourmand","Good food at moderate prices",50,75,"United States"
"2217",4143,"Konoba Malo Selo","Buje","Regional Cuisine, Meats and Grills",13.6346327,45.4424457,"Bib Gourmand","Good food at moderate prices",50,50,"Croatia"
"2218",2116,"'t Vlasbloemeken","Koewacht","Modern Cuisine",3.9770577,51.2254016,"1 MICHELIN Star","Very good cooking in its category",50,145,"Netherlands"
"2219",2441,"Les Apothicaires","Lyon","Creative",4.8455168,45.7681272,"1 MICHELIN Star","Very good cooking in its category",50,115,"France"
"2220",2615,"La Closerie","Ansouis","Traditional Cuisine",5.4649088,43.7381545,"1 MICHELIN Star","Very good cooking in its category",50,90,"France"
"2221",2816,"Melchior","Tienen","Creative French",4.9408248,50.8057149,"1 MICHELIN Star","Very good cooking in its category",50,135,"Belgium"
"2222",2967,"Lamm","Muggensturm","International, Country cooking",8.2789106,48.866959,"Bib Gourmand","Good food at moderate prices",50,85,"Germany"
"2223",3012,"Weißes Roß","Illschwang","Country cooking, Market Cuisine",11.6842848,49.4480808,"Bib Gourmand","Good food at moderate prices",50,95,"Germany"
"2224",3027,"Sonne","Lautenbach","International, Country cooking",8.1157903,48.52044,"Bib Gourmand","Good food at moderate prices",50,75,"Germany"
"2225",3168,"Volpe Nera","Blackrock","Mediterranean Cuisine",-6.1778717,53.2876023,"Bib Gourmand","Good food at moderate prices",50,50,"Ireland"
"2226",3291,"MAST Weinbistro","Vienna","Austrian",16.361521,48.2249667,"Bib Gourmand","Good food at moderate prices",50,80,"Austria"
"2227",3399,"El Secreto de Chimiche","Chimiche","Traditional Cuisine, Meats and Grills",-16.532373,28.132975,"Bib Gourmand","Good food at moderate prices",50,70,"Spain"
"2228",3541,"Sagrario Tradición","Madrid","Traditional Cuisine",-3.6806748,40.4548686,"Bib Gourmand","Good food at moderate prices",50,50,"Spain"
"2229",3693,"Antica Trattoria da Miculan","Tricesimo","Regional Cuisine",13.2163029,46.1610218,"Bib Gourmand","Good food at moderate prices",50,50,"Italy"
"2230",3787,"Il Cedro","Moggiona","Tuscan",11.791567,43.7828245,"Bib Gourmand","Good food at moderate prices",50,50,"Italy"
"2231",4453,"Sukade","Meppel","Market Cuisine",6.1878507,52.6957337,"Bib Gourmand","Good food at moderate prices",50,90,"Netherlands"
"2232",4476,"In den Rustwat","Rotterdam","Modern Cuisine",4.5184874,51.9182665,"Bib Gourmand","Good food at moderate prices",50,130,"Netherlands"
"2233",4739,"Bello Visto","Gassin","Traditional Cuisine",6.5858583,43.2289148,"Bib Gourmand","Good food at moderate prices",50,110,"France"
"2234",5175,"Tero","Bierges","Organic, Vegetarian",4.5753953,50.7233915,"Bib Gourmand","Good food at moderate prices",50,50,"Belgium"
"2235",3197,"Dastaan","Ewell","Indian",-0.2661511,51.3690789,"Bib Gourmand","Good food at moderate prices",50,50,"United Kingdom"
"2236",3211,"The Square at Porthleven","Porthleven","Modern Cuisine",-5.31612,50.085285,"Bib Gourmand","Good food at moderate prices",50,50,"United Kingdom"
"2237",4505,"Sonne","Ebersecken","Traditional Cuisine, Swiss",7.9313584,47.1830993,"Bib Gourmand","Good food at moderate prices",50,95,"Switzerland"
"2238",4524,"Locanda Orelli","Bedretto","Italian, Regional Cuisine",8.5120912,46.5060457,"Bib Gourmand","Good food at moderate prices",50,105,"Switzerland"
"2239",4546,"Aerodromo da Nani","Ascona","Regional Cuisine, Traditional Cuisine",8.7824151,46.1596458,"Bib Gourmand","Good food at moderate prices",50,100,"Switzerland"
"2240",1299,"LATURE","Tokyo","French",139.708599,35.660762,"1 MICHELIN Star","Very good cooking in its category",50,155,"Japan"
"2241",1353,"Tagetsu","Tokyo","Japanese",139.7094977,35.6641018,"1 MICHELIN Star","Very good cooking in its category",50,210,"Japan"
"2242",1359,"BIRD LAND","Tokyo","Yakitori",139.7637823,35.6727613,"1 MICHELIN Star","Very good cooking in its category",50,85,"Japan"
"2243",1734,"Différence","Osaka","French",135.494219,34.6845231,"1 MICHELIN Star","Very good cooking in its category",50,130,"Japan"
"2244",3599,"Äta","Tokyo","French",139.704849,35.652917,"Bib Gourmand","Good food at moderate prices",50,70,"Japan"
"2245",3612,"bépocah","Tokyo","Peruvian",139.710108,35.672498,"Bib Gourmand","Good food at moderate prices",50,75,"Japan"
"2246",3632,"bistro simba","Tokyo","French",139.772058,35.672828,"Bib Gourmand","Good food at moderate prices",50,75,"Japan"
"2247",3633,"AUDACE","Tokyo","Italian",139.697899,35.64477,"Bib Gourmand","Good food at moderate prices",50,75,"Japan"
"2248",3647,"UNE PINCÉE","Tokyo","French",139.742547,35.656709,"Bib Gourmand","Good food at moderate prices",50,75,"Japan"
"2249",3648,"YŌSHOKU BISTRO TŌYAMA","Tokyo","Yoshoku",139.72407,35.660707,"Bib Gourmand","Good food at moderate prices",50,70,"Japan"
"2250",3654,"falò","Tokyo","Italian",139.7042856,35.6500153,"Bib Gourmand","Good food at moderate prices",50,70,"Japan"
"2251",3662,"Le Bouton","Tokyo","French",139.7209754,35.6616776,"Bib Gourmand","Good food at moderate prices",50,70,"Japan"
"2252",3665,"LAUBURU","Tokyo","French",139.716589,35.659959,"Bib Gourmand","Good food at moderate prices",50,75,"Japan"
"2253",3668,"canade","Tokyo","Italian",139.758345,35.705197,"Bib Gourmand","Good food at moderate prices",50,75,"Japan"
"2254",3681,"Akebonobashi Kazu","Tokyo","Japanese",139.724753,35.691283,"Bib Gourmand","Good food at moderate prices",50,70,"Japan"
"2255",3938,"Yoshoku Izumi","Osaka","Yoshoku",135.503801,34.697151,"Bib Gourmand","Good food at moderate prices",50,75,"Japan"
"2256",1004,"The Kitchen","Macau","Steakhouse",113.5432276,22.1911977,"1 MICHELIN Star","Very good cooking in its category",50,215,"Macau"
"2257",4509,"Höhwald","Klosters","Country cooking, Alpine",9.9177607,46.8615232,"Bib Gourmand","Good food at moderate prices",50,120,"Switzerland"
"2258",4574,"Taggenberg","Winterthur","International",8.6841253,47.5199747,"Bib Gourmand","Good food at moderate prices",50,115,"Switzerland"
"2259",4610,"Eintracht","Kestenholz","International, Traditional Cuisine",7.7534527,47.2814895,"Bib Gourmand","Good food at moderate prices",50,110,"Switzerland"
"2260",1032,"Beefbar","Hong Kong","Steakhouse",114.1576634,22.2800634,"1 MICHELIN Star","Very good cooking in its category",50,195,"Hong Kong"
